2015;2015065;Guinea;;324;C R;52.326;431;1.265;..;4;2.739;..;2;41;..;1.907;47;..;..;3;..;..;7;1;..;1;..;14;..;128;..;1;3;..;20;4;..;..;1;70;13;13;4;54;16;..;..;4;114;..;3;35;..;..;1.106;286;43;..;45;3.266;7;722;..;..;..;514;28;28;4;9;1;..;6;2;4.457;8;..;5;..;..;1;2;75;..;..;27;111;..;9;109;..;..;..;..;..;..;..;..;1.948;..;12;..;132;..;..;3;..;..;..;..;..;4;35;..;42;..;..;833;..;..;..;..;11;30;10;1.228;15;3;..;..;5;5;..;..;22.816;..;3;..;458;4;..;..;2;..;..;..;..;128;6;..;1;6;6;12;..;..;2;38;67;..;..;..;..;4;4;..;4;..;..;..;1;..;..;..;150;1;..;1;8;16;..;..;..;..;11;11;..;13;11;843;1;1;3.615;..;..;..;11;4;2;489;1;487;..;..;2;..;1;..;6;1;..;..;20;..;146;..;406;..;236;11;..;..;..;..;3;..;3;..;119;..;..;..;..;..;1;..;..;..;..;1
2015;2015066;Guinea-Bissau;;624;B R;11.507;315;51;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;337;..;..;33;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33;..;..;..;749;..;..;..;..;..;..;..;..;..;..;2.442;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;333;..;..;..;..;..;..;..;..;..;..;..;..;278;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;425;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.929;..;..;401;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;181;..;..;..;..;..;..;..;..;..;..;..
2015;2015067;Liberia;;430;B;48.900;772;1.659;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6;..;..;..;..;..;..;..;..;..;67;..;..;..;..;31;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17.702;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;37;..;..;..;364;..;121;3.426;..;..;..;..;..;..;..;14.564;303;..;..;..;..;..;..;126;..;..;..;..;..;..;26;..;..;..;..;..;..;..;..;..;..;287;..;..;..;..;..;..;..;..;..;..;409;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;37;..;..;..;157;1.265;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;122;..;..;6.688;..;..;..;..;..;..;..;..;34;..;..;..;..;..;143;17;..;..;..;..;..;147;..;..;..;..;..;..;..;..;..;..;..;144;..;246;..;..;..;..;..;..;..;..;..;..;..
2015;2015068;Mali;;466;B R;178.034;6.508;54.656;..;..;2.347;..;..;229;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.743;..;..;..;..;..;..;..;..;..;11.879;..;..;..;1.972;..;..;..;1.055;..;..;..;235;..;..;..;..;14.837;..;..;9.755;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.134;..;..;16.025;2.097;..;..;8.751;..;..;..;..;..;..;..;8.995;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.236;..;..;..;..;..;..;..;..;..;..;..;..;6.875;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.794;5.598;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;381;..;..;..;..;..;..;..;..;..;..;2.689;..;..;4.605;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.826;..;..;..;..;..;..;..;..;..;..;..;..;..;812;..;..;..;..;..;..;..;..;..;..;..
2015;2015069;Mauritania;;478;C R;72.482;22;2.355;..;..;549;..;..;..;..;..;24;..;..;..;..;..;..;..;..;..;..;24;..;220;..;..;..;..;..;57;..;..;..;..;..;..;..;136;14;..;..;..;17;..;..;103;..;..;..;..;..;..;..;198;..;..;..;..;..;..;35;..;..;..;..;..;95;..;..;..;..;..;..;..;..;..;..;..;..;33;..;..;..;112;..;..;..;..;..;..;..;1.628;655;..;..;..;..;..;..;..;..;..;45;..;..;..;22;..;..;..;..;..;..;14;..;..;..;53;..;..;57;..;..;..;..;..;..;..;44.733;..;..;..;..;..;..;..;..;..;..;..;..;138;..;..;..;..;..;..;..;..;..;70;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36;..;..;..;11;..;..;..;..;..;..;..;..;..;118;7.195;..;..;..;..;..;..;..;..;..;..;..;30;..;66;..;..;..;..;..;79;..;..;..;..;75;..;..;..;108;..;..;..;..;..;..;30;..;..;42;..;..;..;..;..;..;..;13.283;..;..;..
2015;2015070;Niger;;562;B R;133.083;1.194;15.096;..;..;182;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11.319;..;..;..;..;..;..;..;..;..;8.642;..;..;..;234;..;..;..;..;340;..;..;..;..;..;..;..;..;..;..;753;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.026;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;67;..;..;..;..;..;..;..;48.847;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;37.977;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;435;..;..;..;..;..;..;..;..;..;..;..;..;..;..;308;..;..;..;..;..;..;..;..;..;6.663;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015071;Nigeria;;566;C R;541.228;16.906;38.467;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;158.870;..;..;..;..;..;..;..;..;..;..;..;..;..;12.138;..;..;..;..;13.168;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100.371;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.271;..;..;..;..;..;..;..;..;72.653;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;50.882;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.838;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;66.664;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015072;Saint Helena;4;654;B;269;24;21;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;53;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;171;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015073;Senegal;;686;B R;123.553;7.411;14.821;..;..;2.531;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.666;..;..;..;..;..;316;..;..;..;..;..;..;..;589;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.250;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.763;..;..;..;2.734;..;409;378;..;..;..;..;..;..;..;17.988;15.710;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;369;..;..;..;..;..;..;..;..;..;..;14.471;..;..;..;24.012;..;..;..;..;..;..;..;..;2.011;..;..;..;..;..;..;..;..;..;758;211;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;706;..;..;..;7.533;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;529;..;..;..;..;..;..;..;..;..;..;..;..;..;387;..;..;..;..;..;..;..;..;..;..;..
2015;2015074;Sierra Leone;;694;B R;41.251;166;299;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;158;..;..;..;..;..;..;..;..;..;12;..;1;..;..;21;..;..;..;..;..;..;6;..;..;..;..;..;..;..;28;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.384;..;60;424;..;..;..;..;..;..;..;30.351;7;..;..;..;..;..;..;159;..;..;..;..;..;..;..;..;2;..;..;..;..;..;..;..;..;1.038;..;3.436;..;..;..;..;..;..;..;..;871;..;..;..;33;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27;757;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5;..;..;..;49;..;..;..;..;..;..;..;..;..;..;246;..;..;..;..;..;..;..;..;..;186;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13;..;..;..;..;..;..;..;..;..;..;..;263;..;249;..;..;..;..;..;..;..;..;..;..;..
2015;2015075;Togo;;768;C R;137.546;250;11.577;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21;..;37.283;..;..;..;..;..;..;..;..;..;6.198;..;18;..;251;17;..;..;161;230;..;..;95;..;..;..;..;100;..;..;2.896;..;..;..;..;..;..;331;..;..;..;..;..;..;..;40;..;..;..;..;..;..;..;354;..;..;397;460;..;106;27.549;..;..;..;..;..;..;..;1.510;73;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;83;..;..;..;..;..;..;..;..;3.555;..;..;..;80;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29.028;13.928;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;344;..;..;..;..;..;..;..;20;..;440;..;..;56;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;95;..;..;..;..;..;..;..;..;..;..;..
2015;2015076;ASIA;;935;;32.686.496;666.201;979.092;2.119.511;1.948;25.506;..;..;41;..;..;22.677;92.323;28;32.896;11.400;113.023;..;21.438;2.192.654;..;71.163;9.135;..;..;..;17.279;22;1.353;5;150.780;43;11.552;326.570;..;..;..;378.432;28;32.576;..;..;10;2.226;..;1.949;2.700.313;146.713;64.422;1.813;..;..;..;31;7;206;105;..;6.174;1.134;34.740;461;4.133;5;..;10;237;845.384;5;..;8.787;1.356;88.576;..;..;102;2.117;51.314;..;..;..;..;72.041;309.856;1.183;..;52.267;..;..;25;557;21;..;..;..;26;..;..;8.024;62;3.387.980;1.543.955;52.672;383.743;2.015;..;39.223;10.542;10;57.707;192.310;42.027;1.386;..;35.614;17.437;546.877;3.576;67.105;..;..;19.505;..;6.205;35;5;5;775.138;942;..;43;..;..;63;186;..;2.708;..;..;10.644;..;..;91.349;10;1.135.703;..;..;546.875;21.432;..;7.826;5;19;10.175;..;..;9.649;5.755;1.491.089;19;5;33;10;36.111;855.773;53.688;1.655;28;7.859;412.335;17.267;..;76.293;2.073.274;2;..;..;..;..;..;..;..;..;23.549;31;1.554;17;..;63.834;..;284;92;..;136.889;11.190;6.571;4.319;352.463;1.590.537;207.129;68;51;5.739;10.053;2.783.515;23.709;80.281;124.874;9.706;1;..;..;14;16.270;65.763;6.932;..;..;372;348.507;37.520;123.294;106;178.900;12;3.466;218.924;..;284;190.263;..;..;320.792;460;196
2015;2015077;Central Asia;;5500;;2.796.852;13.287;29.192;4.308;..;76;..;..;..;..;..;..;11.448;..;..;37;37.257;..;..;..;..;56.137;..;..;..;..;..;..;..;..;..;..;13;2.105;..;..;..;..;..;28;..;..;..;..;..;..;1.097;..;..;..;..;..;..;..;..;..;..;..;..;..;30.961;..;76;..;..;..;..;..;..;..;..;923;..;..;..;..;50;..;..;..;..;..;3.318;114.945;..;..;3.741;..;..;..;..;..;..;..;..;..;..;..;..;..;363;..;2.346;36;..;..;..;..;..;..;..;25.147;..;..;..;12.806;..;1.052;..;..;..;..;..;3.547;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29;..;64;..;14;..;..;..;..;20;87;..;..;..;..;..;..;16.812;..;..;..;15.387;7.667;..;265;1.921.319;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;30;..;13.709;..;..;..;..;..;..;..;..;22.933;1.561;..;..;..;256.409;..;183;..;161;12;..;185.842;..;..;39;..;..;..;13;..
2015;2015078;Kazakhstan;;398;B;1.788.596;..;..;..;..;..;..;..;..;..;..;..;3.741;..;..;..;21.223;..;..;..;..;34.435;..;..;..;..;..;..;..;..;..;..;..;2.105;..;..;..;..;..;..;..;..;..;..;..;..;935;..;..;..;..;..;..;..;..;..;..;..;..;..;29.876;..;..;..;..;..;..;..;..;..;..;585;..;..;..;..;..;..;..;..;..;..;1.227;108.159;..;..;3.741;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.508;..;525;..;..;..;..;..;1.988;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.791;..;..;..;15.260;5.729;..;..;1.208.025;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.133;..;..;..;..;..;..;..;..;21.923;409;..;..;..;170.891;..;..;..;..;..;..;132.387;..;..;..;..;..;..;..;..
2015;2015079;Kyrgyzstan;;417;B;121.766;1.281;1.218;..;..;..;..;..;..;..;..;..;1.165;..;..;..;2.323;..;..;..;..;6.268;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;135;..;..;..;..;..;..;..;..;..;..;..;..;..;994;..;..;..;..;..;..;..;..;..;..;338;..;..;..;..;50;..;..;..;..;..;1.702;1.065;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.950;..;..;..;..;..;527;..;..;..;..;..;1.559;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.000;..;..;..;127;1.477;..;265;67.502;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.140;..;..;..;..;..;..;..;..;554;579;..;..;..;16.340;..;..;..;..;..;..;5.168;..;..;39;..;..;..;..;..
2015;2015080;Tajikistan;;762;B;156.462;50;105;4.308;..;76;..;..;..;..;..;..;113;..;..;37;98;..;..;..;..;398;..;..;..;..;..;..;..;..;..;..;13;..;..;..;..;..;..;28;..;..;..;..;..;..;27;..;..;..;..;..;..;..;..;..;..;..;..;..;91;..;76;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;389;79;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;363;..;703;36;..;..;..;..;..;..;..;492;..;..;..;6.625;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29;..;64;..;14;..;..;..;..;20;87;..;..;..;..;..;..;21;..;..;..;..;461;..;..;135.404;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;30;..;..;..;..;..;..;..;..;..;..;456;262;..;..;..;710;..;183;..;161;12;..;4.428;..;..;..;..;..;..;13;..
2015;2015081;Turkmenistan;;795;B;104.863;527;625;..;..;..;..;..;..;..;..;..;3.623;..;..;..;4.001;..;..;..;..;1.385;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.101;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.643;..;..;..;..;..;..;..;..;9.480;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36.200;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.419;..;..;..;..;..;..;43.859;..;..;..;..;..;..;..;..
2015;2015082;Uzbekistan;;860;B;625.165;11.429;27.244;..;..;..;..;..;..;..;..;..;2.806;..;..;..;9.612;..;..;..;..;13.651;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.541;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.225;..;..;..;2.673;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;474.188;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.436;..;..;..;..;..;..;..;..;..;311;..;..;..;66.049;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015083;Eastern Asia;;906;;4.042.661;32.985;145.973;..;..;..;..;..;..;..;..;1.620;..;..;12.514;307;..;..;..;8.078;..;..;378;..;..;..;..;..;..;..;138.319;..;..;3;..;..;..;8.468;..;18.782;..;..;..;..;..;..;2.216.185;111.082;51.353;..;..;..;..;..;..;..;..;..;..;5;149;..;317;..;..;..;..;934;..;..;..;..;..;..;..;..;376;7.001;..;..;..;..;..;4.377;1.115;..;..;..;..;..;..;..;..;..;..;..;..;..;4;..;28.501;167.121;2.415;..;948;..;..;2.043;..;26.368;..;756;..;..;..;813;..;..;..;..;..;..;..;..;..;..;..;16.166;..;..;..;..;..;..;..;..;1.171;..;..;10.521;..;..;..;..;320;..;..;6.834;964;..;3.145;..;..;1.844;..;..;252;..;12.152;..;..;..;..;34.649;295.930;664;944;..;..;377.800;..;..;..;10.473;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.110;..;..;..;..;..;1.116;..;1.464;9.897;..;..;..;..;1.050;836;..;..;..;57.976;..;..;..;..;..;..;87;..;..;..;..;..;..;20.359;..;60.161;..;..;6.254;..;..;113.232;..;..;..;..;..
2015;2015084;China;5;156;C;377.910;8.199;62.248;..;..;..;..;..;..;..;..;..;..;..;1.704;..;..;..;..;1.855;..;..;..;..;..;..;..;..;..;..;26.686;..;..;..;..;..;..;..;..;2.738;..;..;..;..;..;..;..;102.699;10.426;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.014;20.729;..;..;..;..;..;..;..;2.166;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.086;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.461;..;..;..;..;4.843;33.146;..;..;..;..;63.636;..;..;..;1.044;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.844;..;..;..;..;..;..;..;..;..;6.330;..;..;..;..;..;..;..;..;..;..;..;..;..;2.758;..;8.934;..;..;..;..;..;8.364;..;..;..;..;..
2015;2015085;China, Hong Kong SAR;6;344;B;1.718.708;1.889;18.802;..;..;..;..;..;..;..;..;..;..;..;4.429;..;..;..;..;176;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.864;..;..;..;..;..;..;1.328.340;..;40.927;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;810;..;..;..;..;..;571;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.907;125.610;..;..;315;..;..;259;..;7.364;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.514;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.108;386;..;850;..;..;..;..;..;..;..;3.274;..;..;..;..;..;106.122;..;65;..;..;3.018;..;..;..;79;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.756;..;..;..;..;..;..;..;213;541;..;..;..;..;..;237;..;..;..;17.767;..;..;..;..;..;..;..;..;..;..;..;..;..;7.167;..;6.136;..;..;..;..;..;7.212;..;..;..;..;..
2015;2015086;China, Macao SAR;7;446;B;187.011;10.389;2.603;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;155.974;8.329;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.335;..;621;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;760;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015087;Dem. People's Republic of Korea;;408;I;24.348;314;761;..;..;..;..;..;..;..;..;..;..;..;93;..;..;..;..;92;..;..;..;..;..;..;..;..;..;..;1.383;..;..;..;..;..;..;..;..;144;..;..;..;..;..;..;13.853;54;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;174;1.049;..;..;..;..;..;..;..;95;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;94;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;84;..;..;..;..;259;1.793;..;..;..;..;2.665;..;..;..;68;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;103;..;..;..;..;..;..;..;..;..;325;..;..;..;..;..;..;..;..;..;..;..;..;..;128;..;479;..;..;..;..;..;338;..;..;..;..;..
2015;2015088;Japan;;392;C;1.228.234;6.313;44.557;..;..;..;..;..;..;..;..;1.620;..;..;5.483;303;..;..;..;5.365;..;..;378;..;..;..;..;..;..;..;110.250;..;..;..;..;..;..;1.874;..;5.489;..;..;..;..;..;..;394.721;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;317;..;..;..;..;934;..;..;..;..;..;..;..;..;375;5.399;..;..;..;..;..;3.374;1.115;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13.698;16.550;2.415;..;631;..;..;1.775;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.846;..;..;..;..;..;..;..;..;1.171;..;..;..;..;..;..;..;..;..;..;..;578;..;1.890;..;..;1.491;..;..;252;..;6.762;..;..;..;..;29.547;127.199;661;258;..;..;307.803;..;..;..;4.567;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.354;..;..;..;..;..;..;..;1.251;5.589;..;..;..;..;1.050;587;..;..;..;25.061;..;..;..;..;..;..;..;..;..;..;..;..;..;9.050;..;30.397;..;..;..;..;..;43.934;..;..;..;..;..
2015;2015089;Mongolia;;496;C;4.763;50;159;..;..;..;..;..;..;..;..;..;..;..;74;4;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3;..;..;..;..;..;30;..;..;..;..;..;..;1.255;..;..;..;..;..;..;..;..;..;..;..;..;5;149;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1;15;..;..;..;..;..;58;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4;..;33;..;..;..;2;..;..;9;..;164;..;94;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33;3;..;..;..;678;..;..;..;1.496;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12;..;..;..;..;..;..;..;..;..;..;87;..;..;..;..;..;..;21;..;312;..;..;..;..;..;12;..;..;..;..;..
2015;2015090;Republic of Korea;;410;C;501.687;5.831;16.843;..;..;..;..;..;..;..;..;..;..;..;731;..;..;..;..;590;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.594;..;3.517;..;..;..;..;..;..;322.042;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;777;..;..;..;..;..;374;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.675;3.183;..;..;..;..;..;..;..;16.579;..;662;..;..;..;813;..;..;..;..;..;..;..;..;..;..;..;626;..;..;..;..;..;..;..;..;..;..;..;10.521;..;..;..;..;320;..;..;1.726;..;..;405;..;..;353;..;..;..;..;571;..;..;..;..;..;19.302;..;..;..;..;..;..;..;..;3.219;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.116;..;..;820;..;..;..;..;..;..;..;..;..;7.733;..;..;..;..;..;..;..;..;..;..;..;..;..;1.235;..;13.903;..;..;6.254;..;..;53.372;..;..;..;..;..
